sec,nsec,frame_id,F_x,F_y,F_z,T_x,T_y,T_z
3,520000000,353,5.16373180333872,5.44877468184454,6.17145298623615,7.2209845271157,7.73216956083865,8.01721243934446
3,540000000,355,5.14511551255837,5.6404309213538,6.58528397473067,7.28843043305765,7.63512070070498,7.94763023773919
3,550000000,356,4.95620593890194,5.70085757011628,6.23035370952483,7.08548234504227,7.54234443189795,7.97143467513047
3,570000000,358,4.83779412213508,5.88122196111942,6.18701742606891,7.06503494369335,7.68486587115085,7.86736655781732
3,590000000,360,5.31083101901303,5.70482497634816,6.1162144840846,6.95822016052736,7.58445997497482,8.2235175634022
3,600000000,361,4.74623859370708,5.84307382427442,6.23798333689383,6.90389721366008,7.38273262733848,7.94457838679159
3,610000000,362,5.03158665730766,5.69750053407392,6.21784112063967,7.24204229865413,7.34183782464064,7.85058137760552
3,620000000,363,4.7651600695822,5.51499984740745,6.60176396984771,7.24265266884365,7.62627033295694,7.83257545701468
3,640000000,365,5.01327555162206,5.96514786217841,6.10461745048372,6.7223120822779,7.63817255165258,8.263191625721
3,650000000,366,4.77370525223548,5.68346201971496,6.31458479567858,7.23807489242225,7.6601458784753,7.98944059572131
3,660000000,367,5.16678365428632,6.01153599658193,6.46961882381664,7.10684530167547,7.52983184301279,8.24701681569872
3,670000000,368,4.87960448011719,5.79180272835475,6.28376110110782,7.1980956450087,7.79534287545396,8.14935758537553
3,680000000,369,4.90646076845607,5.6205938901944,6.37958922086245,6.96157719656972,7.48649555955687,7.85515915402692
3,690000000,370,5.05386516922514,5.93401898251289,6.30085146641438,6.9609668263802,7.48313852351451,7.95037690359203
3,700000000,371,4.77248451185644,5.4536576433607,6.12170781579028,7.27256080813013,7.80968657490768,8.35871456038087
3,710000000,372,5.28855250709555,5.4750205999939,6.61061433759575,7.28995635853145,7.406231879635,8.24549089022492
3,720000000,373,5.34257026886807,5.8287301248207,6.19830927457503,6.93105868709372,7.75139622180853,8.29340495010224
3,730000000,374,5.2134769737846,5.83117160557878,6.51142918179876,7.26157414471877,7.3879207739494,8.31568346201971
3,740000000,375,5.16434217352824,5.47135837885678,6.43818475905637,7.29300820947905,7.72637104403821,7.92718283639027
3,750000000,376,5.31876583147679,5.78447828608051,6.45863216040529,6.81569872127445,7.54753257850887,7.80083620715964
3,760000000,377,5.01480147709586,5.97521897030549,6.30420850245674,6.80379650257881,7.6082644123661,7.87072359385968
3,770000000,378,5.27695547349467,5.6755272072512,6.42414624469741,7.06839197973571,7.40287484359264,8.0581072420423
3,780000000,379,4.89181188390759,5.60472426526688,6.13391521958068,7.31467635120701,7.46452223273415,7.82433545945616
3,790000000,380,5.19455549790948,5.81347087008271,6.54744102298044,6.91244239631336,7.81090731528672,8.32636494033631
3,810000000,382,4.96444593646046,5.67064424573504,6.43086031678213,7.29911191137425,7.80053102206488,7.78252510147404
3,830000000,384,4.78316599017304,5.88152714621418,6.45619067964721,6.9350260933256,7.76116214484085,8.34589678640095
3,840000000,385,5.0038148136845,5.58610797448653,6.13635670033876,6.76839503158666,7.6052125614185,8.21192052980132
3,850000000,386,5.29587694936979,5.54216132084109,6.50532547990356,7.27683339945677,7.77397991882077,7.92596209601123
3,870000000,388,4.93789483321635,5.53056428724021,6.35517441328165,7.27927488021485,7.38547929319132,8.2662434766686
3,880000000,389,5.07980590227973,5.52476577043977,6.38752403332621,7.24387340922269,7.31711783196509,8.0886257515183
3,890000000,390,5.18539994506668,5.97155674916837,6.62953581347087,7.28232673116245,7.30124820703757,8.18628498184149
3,900000000,391,5.29374065370647,5.75090792565691,6.534012878811,7.30033265175329,7.60399182103946,7.88842432935575
3,910000000,392,5.24948881496628,5.69139683217872,6.43543809320353,7.12302011169774,7.80053102206488,7.88933988464003
3,940000000,395,4.95712149418622,6.0399182103946,6.24805444502091,7.08822901089511,7.75505844294565,8.08679464094974
3,950000000,396,4.86892300180059,5.8485671559801,6.33716849269082,6.96218756675924,7.76726584673605,8.08923612170782
3,960000000,397,5.26810510574664,5.52354503006073,6.25934629352702,7.1889400921659,7.33481856746117,8.29157383953368
3,980000000,399,4.82711264381848,5.51103244117557,6.40461439863277,6.79921872615741,7.32779931028169,7.81304361095004
3,990000000,400,4.94766075624866,5.93676564836573,6.58803064058351,6.92526017029328,7.47245704519791,8.08923612170782
4,0,401,4.83260597552416,5.54521317178869,6.24713888973663,7.20633564256722,7.64885402996918,7.83715323343608
4,20000000,403,5.06668294320505,5.75304422132023,6.50166325876644,6.84621723075045,7.46208075197607,8.21558275093844
4,40000000,405,4.91683706167791,5.97949156163213,6.22455519272439,6.73940244758446,7.45475630970183,7.90673543504135
4,60000000,407,5.15305032502213,5.89983825189978,6.54377880184332,6.89809869685965,7.40867336039308,8.07061983092746
4,80000000,409,4.85671559801019,5.97308267464217,6.18854335154271,7.1874141666921,7.68669698171941,8.00500503555406
4,100000000,411,4.97390667439802,5.86260567033906,6.57246620075076,7.20938749351482,7.36533707693716,7.79869991149632
4,110000000,412,5.15701773125401,5.58214056825465,6.31183812982574,7.11966307565539,7.51701406903287,7.82158879360332
4,120000000,413,5.29648731955931,5.57115390484329,6.37012848292489,7.05740531632435,7.72301400799585,8.20154423657949
4,130000000,414,5.08011108737449,5.76891384624775,6.21326334421827,6.90328684347056,7.73674733726005,7.79931028168584
4,140000000,415,5.03341776787622,5.64165166173284,6.5507980590228,7.09158604693747,7.88811914426099,8.15881832331309
4,150000000,416,5.14542069765313,5.64622943815424,6.39484847560045,6.87795648060549,7.63176366466262,8.17835016937773
4,160000000,417,4.90066225165563,5.90594195379498,6.2953581347087,7.10776085695975,7.57744071779534,7.88079470198675
4,170000000,418,5.13473921933653,6.02404858546709,6.62709433271279,6.94601275673696,7.41508224738304,8.07367168187506
4,180000000,419,4.99099703970458,6.03015228736229,6.28345591601306,6.88436536759545,7.80602435377056,8.02423169652394
4,190000000,420,5.18265327921384,5.51805169835505,6.16168706320383,6.75984984893338,7.76940214239937,8.12952055421613
4,200000000,421,5.18265327921384,6.03778191473128,6.68172246467483,6.98294015320292,7.42515335551012,8.29554124576556
4,210000000,422,4.83138523514512,5.50492873928037,6.52607806634724,6.78579058198798,7.71416364024781,8.34803308206427
4,230000000,424,5.11154515213477,5.71245460371715,6.63808099612415,7.07602160710471,7.33603930784021,8.14508499404889
4,240000000,425,5.12710959196753,5.81041901913511,6.50410473952452,6.74153874324778,7.4413281655324,8.17011017181921
4,250000000,426,5.16983550523392,5.54216132084109,6.63136692403943,7.22739341410565,7.8133487960448,7.7950376903592
4,260000000,427,5.17654957731864,5.8516190069277,6.32862331003754,7.14438306833094,7.50389110995819,8.11761833552049
4,280000000,429,4.7926267281106,5.77013458662679,6.46046327097385,7.18527787102878,7.6372569963683,8.31720938749351
4,290000000,430,4.81215857417524,5.97064119388409,6.47053437910092,6.88558610797449,7.37662892544328,8.00286873989074
4,300000000,431,4.81826227607044,5.6175420392468,6.31916257209998,7.14804528946806,7.56584368419446,7.82647175511948
4,310000000,432,4.83138523514512,5.65141758476516,6.33411664174322,7.27774895474105,7.81853694265572,7.98211615344707
4,330000000,434,5.03646961882382,5.49546800134281,6.21204260383923,7.10776085695975,7.30430005798517,7.94213690603351
4,350000000,436,5.0114444410535,5.76433606982635,6.44398327585681,6.90267647328105,7.68303476058229,8.05871761223182
4,360000000,437,5.29313028351695,5.48295541245766,6.51448103274636,7.18771935178686,7.54539628284555,7.8362376781518
4,370000000,438,4.9610889004181,6.044495986816,6.72780541398358,7.21060823389386,7.74987029633473,8.34376049073763
4,390000000,440,4.90890224921415,6.04052858058412,6.18488113040559,7.07113864558855,7.63237403485214,8.0825220496231
4,400000000,441,5.2424695577868,6.0795922727134,6.52577288125248,6.87429425946837,7.86919766838588,8.38618121890927
4,410000000,442,4.94247260963775,5.79485457930235,6.44123661000397,6.96005127109592,7.80449842829676,8.06299020355846
4,420000000,443,5.34562211981567,5.74510940885647,6.65730765709403,7.20480971709342,7.44315927610096,8.20551164281136
4,430000000,444,5.02945036164434,6.00573747978149,6.55323953978088,6.96493423261208,7.49809259315775,8.32087160863063
4,440000000,445,5.08804589983825,5.55772576067385,6.32526627399518,7.26889858699301,7.74498733481857,7.96990874965667
4,450000000,446,5.16006958220161,6.05029450361644,6.41804254280221,7.12546159245582,7.36167485580004,8.31965086825159
4,460000000,447,5.20645771660512,5.94561601611377,6.64296395764031,7.000640888699,7.3696096682638,8.27051606799524
4,470000000,448,5.16830957976012,5.67064424573504,6.62984099856563,6.90816980498672,7.31254005554369,8.36664937284463
4,480000000,449,5.1905880916776,5.84948271126438,6.37409588915677,7.11233863338115,7.87987914670247,7.98120059816279
4,490000000,450,5.28489028595843,5.85436567278054,6.65456099124119,7.03909421063875,7.75994140446181,7.98791467024751
4,500000000,451,5.37797173986023,5.89159825434126,6.65608691671499,6.84041871395001,7.62993255409406,8.20947904904324
4,510000000,452,4.87228003784295,5.56993316446425,6.38142033143101,6.78273873104038,7.7797784356212,8.35627307962279
4,520000000,453,4.87655262916959,5.8623004852443,6.38843958861049,6.83950315866573,7.31284524063845,8.16675313577685
4,600000000,461,5.28885769219031,5.64683980834376,6.73085726493118,7.09097567674795,7.85546433912168,7.86126285592212
4,610000000,462,5.10666219061861,5.51469466231269,6.16657002471999,7.19595934934538,7.45262001403851,8.02362132633442
4,640000000,465,4.80727561265908,5.71001312295907,6.58436841944639,7.23868526261177,7.69676808984649,8.16980498672445
4,650000000,466,4.80208746604816,5.88915677358318,6.3197729422895,7.05069124423963,7.8301339762566,8.12005981627857
4,690000000,470,4.82894375438704,5.96362193670461,6.51173436689352,6.91702017273476,7.35557115390484,7.91955320902127
4,700000000,471,5.01388592181158,5.6419568468276,6.69057283242286,6.92953276161992,7.827082125309,7.83867915890988
4,710000000,472,5.21469771416364,6.03045747245705,6.17938779869991,7.35038300729392,7.68333994567705,8.30774864955596
4,720000000,473,5.30350657673879,5.75029755546739,6.39973143711661,7.26371044038209,7.40684224982452,8.11090426343577
4,730000000,474,5.05691702017273,6.01428266243477,6.55446028015992,6.9350260933256,7.7858821375164,7.91894283883175
4,740000000,475,4.98977629932554,5.75365459150975,6.5324869533372,7.31894894253365,7.49351481673635,8.30622272408216
4,760000000,477,5.20065919980468,5.85253456221198,6.34052552873318,7.34397412030396,7.44743186742759,7.88689840388195
4,770000000,478,5.35233619190039,5.91998046815393,6.27826776940214,7.11722159489731,7.87102877895444,8.0062257759331
4,780000000,479,4.87960448011719,5.52446058534501,6.58497878963591,7.13064973906674,7.47367778557695,8.0565813165685
4,790000000,480,4.93087557603687,5.56718649861141,6.37165440839869,6.84347056489761,7.79869991149632,8.17499313333537
4,800000000,481,5.10299996948149,5.77715384380627,6.34174626911222,7.32444227423933,7.33634449293497,8.29004791405988
4,810000000,482,5.18417920468764,5.96972563859981,6.62984099856563,7.28141117587817,7.68089846491897,7.89880062257759
4,820000000,483,5.01785332804346,5.89983825189978,6.27002777184362,7.02566606646931,7.50724814600055,8.40907010101627
4,830000000,484,5.00656147953734,5.53544724875637,6.71529282509842,6.89657277138585,7.4199652088992,8.18414868617817
4,840000000,485,5.18387401959288,5.98010193182165,6.61397137363811,6.9457075716422,7.63481551561022,7.98760948515275
4,850000000,486,4.97360148930326,6.036866359447,6.67470320749535,7.26981414227729,7.87469100009156,8.36420789208655
4,860000000,487,5.24918362987152,5.67766350291452,6.6948454237495,7.28110599078341,7.66228217413861,7.95556505020295
4,870000000,488,5.18356883449812,5.92272713400678,6.49861140781884,6.93166905728324,7.40867336039308,7.89422284615619
4,880000000,489,5.09292886135441,5.88305307168798,6.2709433271279,6.82515945921201,7.51518295846431,7.88567766350291
4,890000000,490,4.89577929013947,5.80156865138707,6.45954771568957,6.98568681905576,7.71355327005829,8.40693380535295
4,900000000,491,5.28366954557939,5.77410199285867,6.47633289590136,7.04489272743919,7.80175176244392,8.28943754387036
4,920000000,493,5.25376140629292,5.91479232154302,6.43818475905637,6.85567796868801,7.3924985503708,7.96349986266671
4,930000000,494,4.93850520340587,5.99780266731773,6.19129001739555,7.28049562059389,7.72423474837489,8.30256050294504
4,940000000,495,4.97695852534562,5.89983825189978,6.54255806146428,7.25363933225501,7.44956816309091,8.33552049317911
4,950000000,496,5.24369029816584,5.59617908261361,6.52516251106296,6.93929868465224,7.88171025727103,8.33826715903195
4,990000000,500,4.82192449720756,5.68132572405164,6.51631214331492,7.22830896938993,7.53227332377087,8.22260200811792
